lat,lon,aet_mm_yr
34.4375,-105.0208,249.3
34.4375,-104.9792,252.1
34.4375,-104.9375,255.8
34.4375,-104.8958,258.1
34.4375,-104.8542,260.3
34.4375,-104.8125,260.5
34.4375,-104.7708,263.8
34.4375,-104.7292,266.0
34.4375,-104.6875,268.7
34.4375,-104.6458,270.6
34.4375,-104.6042,273.0
34.4375,-104.5625,274.4
34.4375,-104.5208,276.4
34.4375,-104.4792,279.8
34.4375,-104.4375,285.2
34.4375,-104.3958,292.1
34.4375,-104.3542,295.1
34.4375,-104.3125,294.2
34.4375,-104.2708,294.0
34.4375,-104.2292,291.2
34.4375,-104.1875,291.1
34.4375,-104.1458,296.4
34.4375,-104.1042,292.4
34.4375,-104.0625,288.0
34.4375,-104.0208,290.8
34.4375,-103.9792,296.2
34.4375,-103.9375,299.2
34.4375,-103.8958,298.9
34.4375,-103.8542,301.0
34.3958,-105.4375,254.0
34.3958,-105.3958,244.5
34.3958,-105.3542,240.6
34.3958,-105.3125,234.7
34.3958,-105.2708,234.6
34.3958,-105.2292,233.9
34.3958,-105.1875,241.9
34.3958,-105.1458,242.1
34.3958,-105.1042,242.6
34.3958,-105.0625,244.6
34.3958,-105.0208,248.2
34.3958,-104.9792,250.5
34.3958,-104.9375,254.0
34.3958,-104.8958,255.0
34.3958,-104.8542,257.5
34.3958,-104.8125,260.9
34.3958,-104.7708,263.5
34.3958,-104.7292,266.5
34.3958,-104.6875,268.9
34.3958,-104.6458,270.0
34.3958,-104.6042,271.5
34.3958,-104.5625,274.2
34.3958,-104.5208,277.0
34.3958,-104.4792,283.0
34.3958,-104.4375,284.1
34.3958,-104.3958,288.6
34.3958,-104.3542,291.1
34.3958,-104.3125,291.0
34.3958,-104.2708,291.0
34.3958,-104.2292,290.7
34.3958,-104.1875,287.9
34.3958,-104.1458,292.7
34.3958,-104.1042,293.5
34.3958,-104.0625,294.3
34.3958,-104.0208,296.5
34.3958,-103.9792,300.2
34.3958,-103.9375,301.1
34.3958,-103.8958,301.5
34.3958,-103.8542,305.8
34.3542,-105.4792,248.4
34.3542,-105.4375,246.0
34.3542,-105.3958,239.8
34.3542,-105.3542,237.8
34.3542,-105.3125,236.5
34.3542,-105.2708,236.3
34.3542,-105.2292,236.0
34.3542,-105.1875,238.1
34.3542,-105.1458,240.1
34.3542,-105.1042,240.0
34.3542,-105.0625,241.4
34.3542,-105.0208,242.9
34.3542,-104.9792,249.1
34.3542,-104.9375,252.0
34.3542,-104.8958,254.5
34.3542,-104.8542,257.1
34.3542,-104.8125,254.8
34.3542,-104.7708,260.0
34.3542,-104.7292,265.3
34.3542,-104.6875,267.3
34.3542,-104.6458,268.9
34.3542,-104.6042,269.7
34.3542,-104.5625,272.5
34.3542,-104.5208,276.4
34.3542,-104.4792,277.6
34.3542,-104.4375,280.0
34.3542,-104.3958,282.6
34.3542,-104.3542,289.2
34.3542,-104.3125,290.1
34.3542,-104.2708,288.1
34.3542,-104.2292,288.1
34.3542,-104.1875,285.8
34.3542,-104.1458,292.0
34.3542,-104.1042,296.6
34.3542,-104.0625,296.0
34.3542,-104.0208,298.6
34.3542,-103.9792,302.7
34.3542,-103.9375,302.9
34.3542,-103.8958,304.4
34.3125,-105.5625,252.4
34.3125,-105.5208,251.9
34.3125,-105.4792,249.2
34.3125,-105.4375,245.7
34.3125,-105.3958,240.5
34.3125,-105.3542,237.0
34.3125,-105.3125,237.9
34.3125,-105.2708,237.5
34.3125,-105.2292,238.7
34.3125,-105.1875,238.2
34.3125,-105.1458,238.2
34.3125,-105.1042,238.1
34.3125,-105.0625,240.5
34.3125,-105.0208,241.4
34.3125,-104.9792,242.7
34.3125,-104.9375,249.2
34.3125,-104.8958,252.7
34.3125,-104.8542,258.8
34.3125,-104.8125,254.8
34.3125,-104.7708,257.4
34.3125,-104.7292,259.3
34.3125,-104.6875,262.2
34.3125,-104.6458,263.9
34.3125,-104.6042,267.4
34.3125,-104.5625,269.4
34.3125,-104.5208,271.1
34.3125,-104.4792,273.1
34.3125,-104.4375,275.6
34.3125,-104.3958,276.9
34.3125,-104.3542,283.6
34.3125,-104.3125,285.7
34.3125,-104.2708,286.8
34.3125,-104.2292,286.9
34.3125,-104.1875,285.5
34.3125,-104.1458,291.2
34.3125,-104.1042,296.3
34.3125,-104.0625,298.3
34.3125,-104.0208,300.9
34.3125,-103.9792,303.1
34.3125,-103.9375,305.1
34.3125,-103.8958,307.6
34.2708,-105.6042,274.1
34.2708,-105.5625,258.0
34.2708,-105.5208,252.5
34.2708,-105.4792,249.8
34.2708,-105.4375,245.6
34.2708,-105.3958,242.5
34.2708,-105.3542,241.4
34.2708,-105.3125,240.8
34.2708,-105.2708,239.3
34.2708,-105.2292,239.4
34.2708,-105.1875,237.6
34.2708,-105.1458,235.7
34.2708,-105.1042,236.6
34.2708,-105.0625,237.0
34.2708,-105.0208,238.0
34.2708,-104.9792,237.9
34.2708,-104.9375,244.8
34.2708,-104.8958,248.2
34.2708,-104.8542,259.7
34.2708,-104.8125,260.3
34.2708,-104.7708,255.6
34.2708,-104.7292,254.6
34.2708,-104.6875,256.9
34.2708,-104.6458,260.6
34.2708,-104.6042,266.4
34.2708,-104.5625,269.4
34.2708,-104.5208,271.3
34.2708,-104.4792,272.4
34.2708,-104.4375,275.0
34.2708,-104.3958,276.8
34.2708,-104.3542,280.9
34.2708,-104.3125,282.8
34.2708,-104.2708,283.9
34.2708,-104.2292,283.9
34.2708,-104.1875,286.0
34.2708,-104.1458,290.5
34.2708,-104.1042,293.7
34.2708,-104.0625,298.1
34.2708,-104.0208,302.4
34.2708,-103.9792,306.2
34.2708,-103.9375,308.4
34.2708,-103.8958,308.5
34.2708,-103.8542,311.2
34.2292,-105.6458,276.8
34.2292,-105.6042,272.0
34.2292,-105.5625,268.7
34.2292,-105.5208,270.3
34.2292,-105.4792,258.2
34.2292,-105.4375,249.6
34.2292,-105.3958,242.2
34.2292,-105.3542,239.9
34.2292,-105.3125,238.1
34.2292,-105.2708,238.7
34.2292,-105.2292,240.2
34.2292,-105.1875,237.3
34.2292,-105.1458,231.9
34.2292,-105.1042,231.3
34.2292,-105.0625,233.7
34.2292,-105.0208,234.7
34.2292,-104.9792,235.0
34.2292,-104.9375,241.2
34.2292,-104.8958,244.4
34.2292,-104.8542,251.9
34.2292,-104.8125,257.9
34.2292,-104.7708,253.5
34.2292,-104.7292,251.3
34.2292,-104.6875,253.5
34.2292,-104.6458,254.4
34.2292,-104.6042,259.0
34.2292,-104.5625,262.9
34.2292,-104.5208,265.7
34.2292,-104.4792,266.4
34.2292,-104.4375,267.4
34.2292,-104.3958,270.0
34.2292,-104.3542,277.5
34.2292,-104.3125,277.5
34.2292,-104.2708,278.7
34.2292,-104.2292,279.5
34.2292,-104.1875,284.9
34.2292,-104.1458,288.2
34.2292,-104.1042,291.1
34.2292,-104.0625,293.6
34.2292,-104.0208,301.4
34.2292,-103.9792,304.9
34.2292,-103.9375,304.7
34.2292,-103.8958,307.1
34.2292,-103.8542,312.3
34.1875,-105.7292,312.5
34.1875,-105.6875,285.3
34.1875,-105.6458,272.9
34.1875,-105.6042,274.1
34.1875,-105.5625,276.6
34.1875,-105.5208,260.9
34.1875,-105.4792,261.1
34.1875,-105.4375,254.4
34.1875,-105.3958,245.3
34.1875,-105.3542,241.4
34.1875,-105.3125,237.7
34.1875,-105.2708,235.3
34.1875,-105.2292,236.9
34.1875,-105.1875,235.2
34.1875,-105.1458,230.6
34.1875,-105.1042,230.3
34.1875,-105.0625,235.2
34.1875,-105.0208,235.0
34.1875,-104.9792,235.9
34.1875,-104.9375,238.2
34.1875,-104.8958,241.7
34.1875,-104.8542,246.6
34.1875,-104.8125,253.1
34.1875,-104.7708,252.6
34.1875,-104.7292,249.0
34.1875,-104.6875,250.1
34.1875,-104.6458,252.4
34.1875,-104.6042,254.1
34.1875,-104.5625,256.7
34.1875,-104.5208,261.7
34.1875,-104.4792,263.0
34.1875,-104.4375,264.9
34.1875,-104.3958,265.1
34.1875,-104.3542,266.9
34.1875,-104.3125,270.2
34.1875,-104.2708,273.6
34.1875,-104.2292,279.6
34.1875,-104.1875,284.2
34.1875,-104.1458,286.7
34.1875,-104.1042,288.2
34.1875,-104.0625,289.8
34.1875,-104.0208,296.1
34.1875,-103.9792,299.3
34.1875,-103.9375,301.7
34.1875,-103.8958,304.1
34.1875,-103.8542,307.6
34.1458,-105.6875,280.1
34.1458,-105.6458,270.1
34.1458,-105.6042,269.3
34.1458,-105.5625,267.3
34.1458,-105.5208,263.5
34.1458,-105.4792,255.1
34.1458,-105.4375,250.6
34.1458,-105.3958,243.3
34.1458,-105.3542,240.0
34.1458,-105.3125,239.1
34.1458,-105.2708,233.0
34.1458,-105.2292,232.7
34.1458,-105.1875,231.4
34.1458,-105.1458,228.1
34.1458,-105.1042,231.6
34.1458,-105.0625,234.7
34.1458,-105.0208,233.0
34.1458,-104.9792,235.2
34.1458,-104.9375,236.4
34.1458,-104.8958,237.6
34.1458,-104.8542,241.1
34.1458,-104.8125,244.4
34.1458,-104.7708,248.4
34.1458,-104.7292,249.0
34.1458,-104.6875,251.1
34.1458,-104.6458,251.9
34.1458,-104.6042,252.3
34.1458,-104.5625,252.8
34.1458,-104.5208,255.5
34.1458,-104.4792,259.6
34.1458,-104.4375,264.0
34.1458,-104.3958,265.2
34.1458,-104.3542,264.6
34.1458,-104.3125,264.2
34.1458,-104.2708,273.2
34.1458,-104.2292,279.4
34.1458,-104.1875,281.1
34.1458,-104.1458,285.7
34.1458,-104.1042,288.3
34.1458,-104.0625,289.0
34.1458,-104.0208,292.0
34.1458,-103.9792,294.7
34.1458,-103.9375,297.1
34.1458,-103.8958,299.4
34.1458,-103.8542,302.4
34.1458,-103.8125,308.8
34.1042,-105.6875,275.7
34.1042,-105.6458,270.8
34.1042,-105.6042,268.7
34.1042,-105.5625,259.7
34.1042,-105.5208,254.5
34.1042,-105.4792,252.8
34.1042,-105.4375,248.7
34.1042,-105.3958,240.9
34.1042,-105.3542,234.3
34.1042,-105.3125,235.1
34.1042,-105.2708,232.0
34.1042,-105.2292,226.3
34.1042,-105.1875,225.2
34.1042,-105.1458,225.7
34.1042,-105.1042,226.7
34.1042,-105.0625,227.6
34.1042,-105.0208,230.9
34.1042,-104.9792,232.1
34.1042,-104.9375,233.2
34.1042,-104.8958,234.6
34.1042,-104.8542,239.7
34.1042,-104.8125,243.0
34.1042,-104.7708,244.1
34.1042,-104.7292,246.0
34.1042,-104.6875,247.7
34.1042,-104.6458,251.7
34.1042,-104.6042,251.0
34.1042,-104.5625,250.5
34.1042,-104.5208,251.7
34.1042,-104.4792,253.7
34.1042,-104.4375,258.2
34.1042,-104.3958,261.8
34.1042,-104.3542,260.8
34.1042,-104.3125,259.9
34.1042,-104.2708,268.7
34.1042,-104.2292,276.4
34.1042,-104.1875,278.8
34.1042,-104.1458,281.2
34.1042,-104.1042,284.6
34.1042,-104.0625,286.7
34.1042,-104.0208,288.5
34.1042,-103.9792,290.6
34.1042,-103.9375,293.6
34.1042,-103.8958,297.8
34.1042,-103.8542,301.5
34.1042,-103.8125,305.4
34.0625,-105.6458,272.5
34.0625,-105.6042,265.5
34.0625,-105.5625,259.0
34.0625,-105.5208,252.2
34.0625,-105.4792,244.7
34.0625,-105.4375,242.0
34.0625,-105.3958,237.6
34.0625,-105.3542,232.6
34.0625,-105.3125,230.5
34.0625,-105.2708,227.8
34.0625,-105.2292,224.2
34.0625,-105.1875,222.5
34.0625,-105.1458,221.0
34.0625,-105.1042,223.4
34.0625,-105.0625,224.9
34.0625,-105.0208,227.4
34.0625,-104.9792,230.1
34.0625,-104.9375,231.0
34.0625,-104.8958,233.7
34.0625,-104.8542,235.8
34.0625,-104.8125,240.0
34.0625,-104.7708,245.4
34.0625,-104.7292,245.3
34.0625,-104.6875,246.4
34.0625,-104.6458,247.9
34.0625,-104.6042,248.9
34.0625,-104.5625,249.4
34.0625,-104.5208,252.2
34.0625,-104.4792,256.2
34.0625,-104.4375,256.6
34.0625,-104.3958,257.3
34.0625,-104.3542,258.1
34.0625,-104.3125,260.8
34.0625,-104.2708,270.1
34.0625,-104.2292,274.3
34.0625,-104.1875,276.5
34.0625,-104.1458,278.5
34.0625,-104.1042,281.3
34.0625,-104.0625,283.3
34.0625,-104.0208,285.3
34.0625,-103.9792,288.6
34.0625,-103.9375,292.3
34.0625,-103.8958,296.4
34.0625,-103.8542,300.2
34.0208,-105.6458,268.6
34.0208,-105.6042,265.6
34.0208,-105.5625,259.4
34.0208,-105.5208,252.2
34.0208,-105.4792,247.0
34.0208,-105.4375,244.9
34.0208,-105.3958,239.3
34.0208,-105.3542,235.2
34.0208,-105.3125,231.0
34.0208,-105.2708,227.0
34.0208,-105.2292,223.3
34.0208,-105.1875,220.6
34.0208,-105.1458,220.3
34.0208,-105.1042,221.4
34.0208,-105.0625,225.3
34.0208,-105.0208,228.7
34.0208,-104.9792,229.2
34.0208,-104.9375,231.0
34.0208,-104.8958,233.6
34.0208,-104.8542,235.0
34.0208,-104.8125,238.9
34.0208,-104.7708,241.2
34.0208,-104.7292,246.6
34.0208,-104.6875,248.0
34.0208,-104.6458,248.2
34.0208,-104.6042,249.1
34.0208,-104.5625,249.8
34.0208,-104.5208,253.3
34.0208,-104.4792,257.0
34.0208,-104.4375,256.9
34.0208,-104.3958,257.1
34.0208,-104.3542,257.8
34.0208,-104.3125,261.6
34.0208,-104.2708,268.3
34.0208,-104.2292,271.6
34.0208,-104.1875,273.1
34.0208,-104.1458,275.2
34.0208,-104.1042,278.1
34.0208,-104.0625,280.0
34.0208,-104.0208,286.9
34.0208,-103.9792,291.5
34.0208,-103.9375,293.7
34.0208,-103.8958,296.1
34.0208,-103.8542,298.1
34.0208,-103.8125,300.1
33.9792,-105.6458,264.4
33.9792,-105.6042,259.7
33.9792,-105.5625,255.6
33.9792,-105.5208,251.3
33.9792,-105.4792,249.8
33.9792,-105.4375,248.1
33.9792,-105.3958,244.3
33.9792,-105.3542,242.7
33.9792,-105.3125,238.3
33.9792,-105.2708,231.1
33.9792,-105.2292,226.1
33.9792,-105.1875,225.0
33.9792,-105.1458,224.2
33.9792,-105.1042,223.4
33.9792,-105.0625,223.0
33.9792,-105.0208,226.5
33.9792,-104.9792,227.0
33.9792,-104.9375,228.3
33.9792,-104.8958,232.4
33.9792,-104.8542,234.9
33.9792,-104.8125,237.9
33.9792,-104.7708,241.2
33.9792,-104.7292,246.6
33.9792,-104.6875,249.7
33.9792,-104.6458,251.4
33.9792,-104.6042,251.5
33.9792,-104.5625,254.4
33.9792,-104.5208,253.4
33.9792,-104.4792,253.5
33.9792,-104.4375,255.2
33.9792,-104.3958,256.1
33.9792,-104.3542,256.9
33.9792,-104.3125,256.7
33.9792,-104.2708,258.6
33.9792,-104.2292,268.0
33.9792,-104.1875,269.3
33.9792,-104.1458,270.0
33.9792,-104.1042,276.5
33.9792,-104.0625,283.3
33.9792,-104.0208,285.0
33.9792,-103.9792,287.8
33.9792,-103.9375,292.7
33.9792,-103.8958,296.7
33.9792,-103.8542,299.2
33.9792,-103.8125,300.2
33.9375,-105.6458,278.8
33.9375,-105.6042,270.2
33.9375,-105.5625,263.8
33.9375,-105.5208,254.5
33.9375,-105.4792,249.1
33.9375,-105.4375,245.9
33.9375,-105.3958,246.3
33.9375,-105.3542,243.1
33.9375,-105.3125,239.6
33.9375,-105.2708,235.6
33.9375,-105.2292,231.5
33.9375,-105.1875,226.4
33.9375,-105.1458,226.0
33.9375,-105.1042,225.6
33.9375,-105.0625,222.7
33.9375,-105.0208,224.6
33.9375,-104.9792,227.1
33.9375,-104.9375,228.4
33.9375,-104.8958,230.3
33.9375,-104.8542,232.9
33.9375,-104.8125,236.5
33.9375,-104.7708,240.2
33.9375,-104.7292,243.7
33.9375,-104.6875,245.9
33.9375,-104.6458,248.8
33.9375,-104.6042,251.4
33.9375,-104.5625,256.5
33.9375,-104.5208,256.9
33.9375,-104.4792,257.0
33.9375,-104.4375,258.4
33.9375,-104.3958,258.4
33.9375,-104.3542,257.5
33.9375,-104.3125,257.0
33.9375,-104.2708,255.9
33.9375,-104.2292,260.2
33.9375,-104.1875,268.9
33.9375,-104.1458,272.3
33.9375,-104.1042,276.2
33.9375,-104.0625,280.1
33.9375,-104.0208,282.9
33.9375,-103.9792,284.9
33.9375,-103.9375,288.6
33.9375,-103.8958,295.3
33.9375,-103.8542,299.7
33.9375,-103.8125,301.6
33.8958,-105.6458,299.3
33.8958,-105.6042,288.0
33.8958,-105.5625,273.1
33.8958,-105.5208,261.5
33.8958,-105.4792,255.3
33.8958,-105.4375,249.9
33.8958,-105.3958,245.5
33.8958,-105.3542,241.1
33.8958,-105.3125,237.8
33.8958,-105.2708,233.6
33.8958,-105.2292,232.6
33.8958,-105.1875,230.4
33.8958,-105.1458,227.9
33.8958,-105.1042,225.7
33.8958,-105.0625,224.7
33.8958,-105.0208,223.6
33.8958,-104.9792,225.2
33.8958,-104.9375,228.1
33.8958,-104.8958,229.8
33.8958,-104.8542,231.0
33.8958,-104.8125,235.5
33.8958,-104.7708,238.5
33.8958,-104.7292,242.1
33.8958,-104.6875,243.3
33.8958,-104.6458,246.1
33.8958,-104.6042,248.5
33.8958,-104.5625,255.8
33.8958,-104.5208,256.2
33.8958,-104.4792,255.6
33.8958,-104.4375,253.7
33.8958,-104.3958,253.7
33.8958,-104.3542,254.7
33.8958,-104.3125,255.8
33.8958,-104.2708,255.2
33.8958,-104.2292,267.0
33.8958,-104.1875,271.4
33.8958,-104.1458,274.2
33.8958,-104.1042,276.8
33.8958,-104.0625,279.3
33.8958,-104.0208,282.3
33.8958,-103.9792,286.2
33.8958,-103.9375,288.9
33.8958,-103.8958,292.3
33.8958,-103.8542,296.0
33.8958,-103.8125,297.5
33.8542,-105.6458,312.8
33.8542,-105.6042,294.5
33.8542,-105.5625,280.3
33.8542,-105.5208,270.2
33.8542,-105.4792,266.2
33.8542,-105.4375,257.0
33.8542,-105.3958,249.7
33.8542,-105.3542,244.5
33.8542,-105.3125,237.8
33.8542,-105.2708,234.7
33.8542,-105.2292,231.9
33.8542,-105.1875,229.3
33.8542,-105.1458,228.5
33.8542,-105.1042,226.3
33.8542,-105.0625,226.1
33.8542,-105.0208,227.2
33.8542,-104.9792,228.5
33.8542,-104.9375,229.2
33.8542,-104.8958,230.8
33.8542,-104.8542,233.3
33.8542,-104.8125,234.3
33.8542,-104.7708,236.7
33.8542,-104.7292,240.7
33.8542,-104.6875,242.6
33.8542,-104.6458,242.8
33.8542,-104.6042,245.5
33.8542,-104.5625,249.5
33.8542,-104.5208,251.5
33.8542,-104.4792,254.4
33.8542,-104.4375,254.4
33.8542,-104.3958,254.2
33.8542,-104.3542,254.4
33.8542,-104.3125,252.9
33.8542,-104.2708,255.7
33.8542,-104.2292,265.7
33.8542,-104.1875,270.1
33.8542,-104.1458,275.1
33.8542,-104.1042,278.7
33.8542,-104.0625,280.1
33.8542,-104.0208,282.7
33.8542,-103.9792,285.2
33.8542,-103.9375,287.0
33.8542,-103.8958,288.9
33.8542,-103.8542,292.7
33.8542,-103.8125,296.1
33.8542,-103.7708,297.4
33.8125,-105.6458,295.5
33.8125,-105.6042,285.9
33.8125,-105.5625,281.1
33.8125,-105.5208,274.8
33.8125,-105.4792,272.9
33.8125,-105.4375,265.6
33.8125,-105.3958,258.5
33.8125,-105.3542,250.5
33.8125,-105.3125,243.3
33.8125,-105.2708,240.1
33.8125,-105.2292,235.2
33.8125,-105.1875,230.8
33.8125,-105.1458,229.3
33.8125,-105.1042,228.9
33.8125,-105.0625,228.2
33.8125,-105.0208,230.3
33.8125,-104.9792,232.3
33.8125,-104.9375,231.3
33.8125,-104.8958,230.5
33.8125,-104.8542,233.9
33.8125,-104.8125,235.3
33.8125,-104.7708,239.2
33.8125,-104.7292,241.3
33.8125,-104.6875,239.6
33.8125,-104.6458,241.8
33.8125,-104.6042,245.2
33.8125,-104.5625,246.3
33.8125,-104.5208,248.9
33.8125,-104.4792,250.3
33.8125,-104.4375,254.7
33.8125,-104.3958,254.5
33.8125,-104.3542,252.6
33.8125,-104.3125,251.0
33.8125,-104.2708,255.7
33.8125,-104.2292,264.0
33.8125,-104.1875,271.3
33.8125,-104.1458,275.6
33.8125,-104.1042,277.3
33.8125,-104.0625,279.7
33.8125,-104.0208,280.0
33.8125,-103.9792,282.6
33.8125,-103.9375,284.9
33.8125,-103.8958,285.9
33.8125,-103.8542,289.2
33.8125,-103.8125,293.9
33.8125,-103.7708,296.8
33.8125,-103.7292,299.8
33.7708,-105.6458,308.4
33.7708,-105.6042,291.8
33.7708,-105.5625,278.1
33.7708,-105.5208,273.3
33.7708,-105.4792,268.9
33.7708,-105.4375,262.5
33.7708,-105.3958,257.1
33.7708,-105.3542,248.3
33.7708,-105.3125,246.8
33.7708,-105.2708,246.5
33.7708,-105.2292,242.4
33.7708,-105.1875,236.7
33.7708,-105.1458,234.6
33.7708,-105.1042,232.6
33.7708,-105.0625,232.0
33.7708,-105.0208,233.0
33.7708,-104.9792,234.4
33.7708,-104.9375,235.1
33.7708,-104.8958,235.1
33.7708,-104.8542,236.3
33.7708,-104.8125,238.2
33.7708,-104.7708,239.1
33.7708,-104.7292,238.8
33.7708,-104.6875,239.5
33.7708,-104.6458,239.6
33.7708,-104.6042,245.8
33.7708,-104.5625,247.4
33.7708,-104.5208,248.0
33.7708,-104.4792,249.3
33.7708,-104.4375,251.5
33.7708,-104.3958,251.6
33.7708,-104.3542,251.5
33.7708,-104.3125,249.0
33.7708,-104.2708,255.6
33.7708,-104.2292,259.1
33.7708,-104.1875,271.6
33.7708,-104.1458,273.2
33.7708,-104.1042,275.0
33.7708,-104.0625,276.9
33.7708,-104.0208,278.8
33.7708,-103.9792,280.5
33.7708,-103.9375,281.6
33.7708,-103.8958,283.1
33.7708,-103.8542,286.5
33.7708,-103.8125,292.5
33.7708,-103.7708,296.3
33.7708,-103.7292,299.0
33.7292,-105.6458,338.8
33.7292,-105.6042,303.9
33.7292,-105.5625,291.7
33.7292,-105.5208,284.2
33.7292,-105.4792,275.9
33.7292,-105.4375,269.4
33.7292,-105.3958,265.9
33.7292,-105.3542,265.7
33.7292,-105.3125,263.0
33.7292,-105.2708,257.5
33.7292,-105.2292,249.2
33.7292,-105.1875,243.1
33.7292,-105.1458,239.0
33.7292,-105.1042,238.2
33.7292,-105.0625,237.0
33.7292,-105.0208,236.8
33.7292,-104.9792,235.3
33.7292,-104.9375,236.2
33.7292,-104.8958,235.9
33.7292,-104.8542,236.8
33.7292,-104.8125,240.2
33.7292,-104.7708,240.8
33.7292,-104.7292,241.9
33.7292,-104.6875,240.6
33.7292,-104.6458,239.9
33.7292,-104.6042,242.4
33.7292,-104.5625,244.6
33.7292,-104.5208,246.7
33.7292,-104.4792,250.7
33.7292,-104.4375,251.6
33.7292,-104.3958,250.2
33.7292,-104.3542,248.9
33.7292,-104.3125,248.2
33.7292,-104.2708,254.0
33.7292,-104.2292,259.8
33.7292,-104.1875,270.7
33.7292,-104.1458,270.7
33.7292,-104.1042,272.0
33.7292,-104.0625,275.5
33.7292,-104.0208,276.9
33.7292,-103.9792,277.4
33.7292,-103.9375,279.3
33.7292,-103.8958,280.0
33.7292,-103.8542,284.9
33.7292,-103.8125,289.7
33.7292,-103.7708,292.1
33.7292,-103.7292,296.0
33.6875,-105.6458,334.4
33.6875,-105.6042,311.4
33.6875,-105.5625,297.3
33.6875,-105.5208,291.4
33.6875,-105.4792,288.7
33.6875,-105.4375,285.2
33.6875,-105.3958,278.7
33.6875,-105.3542,278.1
33.6875,-105.3125,272.2
33.6875,-105.2708,261.9
33.6875,-105.2292,252.2
33.6875,-105.1875,245.5
33.6875,-105.1458,240.0
33.6875,-105.1042,237.0
33.6875,-105.0625,233.8
33.6875,-105.0208,233.1
33.6875,-104.9792,234.1
33.6875,-104.9375,234.4
33.6875,-104.8958,234.6
33.6875,-104.8542,237.8
33.6875,-104.8125,239.8
33.6875,-104.7708,242.6
33.6875,-104.7292,243.4
33.6875,-104.6875,242.9
33.6875,-104.6458,240.4
33.6875,-104.6042,241.0
33.6875,-104.5625,241.5
33.6875,-104.5208,242.5
33.6875,-104.4792,249.5
33.6875,-104.4375,253.2
33.6875,-104.3958,247.9
33.6875,-104.3542,248.3
33.6875,-104.3125,249.9
33.6875,-104.2708,256.9
33.6875,-104.2292,264.9
33.6875,-104.1875,267.0
33.6875,-104.1458,266.1
33.6875,-104.1042,269.8
33.6875,-104.0625,274.9
33.6875,-104.0208,276.0
33.6875,-103.9792,277.8
33.6875,-103.9375,279.1
33.6875,-103.8958,279.7
33.6875,-103.8542,283.8
33.6875,-103.8125,287.3
33.6875,-103.7708,290.3
33.6875,-103.7292,293.9
33.6458,-105.6458,367.0
33.6458,-105.6042,342.4
33.6458,-105.5625,317.2
33.6458,-105.5208,350.8
33.6458,-105.4792,370.0
33.6458,-105.4375,341.2
33.6458,-105.3958,346.2
33.6458,-105.3542,330.1
33.6458,-105.3125,310.9
33.6458,-105.2708,292.8
33.6458,-105.2292,268.9
33.6458,-105.1875,256.3
33.6458,-105.1458,249.8
33.6458,-105.1042,241.6
33.6458,-105.0625,236.4
33.6458,-105.0208,234.4
33.6458,-104.9792,234.9
33.6458,-104.9375,237.0
33.6458,-104.8958,233.5
33.6458,-104.8542,236.6
33.6458,-104.8125,238.6
33.6458,-104.7708,239.6
33.6458,-104.7292,241.3
33.6458,-104.6875,241.8
33.6458,-104.6458,243.1
33.6458,-104.6042,242.9
33.6458,-104.5625,244.7
33.6458,-104.5208,246.6
33.6458,-104.4792,247.6
33.6458,-104.4375,247.3
33.6458,-104.3958,244.9
33.6458,-104.3542,246.2
33.6458,-104.3125,251.6
33.6458,-104.2708,257.0
33.6458,-104.2292,265.6
33.6458,-104.1875,268.1
33.6458,-104.1458,271.0
33.6458,-104.1042,272.2
33.6458,-104.0625,274.3
33.6458,-104.0208,275.1
33.6458,-103.9792,276.1
33.6458,-103.9375,277.2
33.6458,-103.8958,274.4
33.6458,-103.8542,280.8
33.6458,-103.8125,286.2
33.6458,-103.7708,289.2
33.6458,-103.7292,295.0
33.6458,-103.6875,299.7
33.6042,-105.6458,339.4
33.6042,-105.6042,328.5
33.6042,-105.5625,318.8
33.6042,-105.5208,328.5
33.6042,-105.4792,346.5
33.6042,-105.4375,405.4
33.6042,-105.3958,436.4
33.6042,-105.3542,434.5
33.6042,-105.3125,406.9
33.6042,-105.2708,391.6
33.6042,-105.2292,342.8
33.6042,-105.1875,275.6
33.6042,-105.1458,257.7
33.6042,-105.1042,252.2
33.6042,-105.0625,243.0
33.6042,-105.0208,239.9
33.6042,-104.9792,235.7
33.6042,-104.9375,237.2
33.6042,-104.8958,235.9
33.6042,-104.8542,236.7
33.6042,-104.8125,237.1
33.6042,-104.7708,238.1
33.6042,-104.7292,238.9
33.6042,-104.6875,240.4
33.6042,-104.6458,241.8
33.6042,-104.6042,243.2
33.6042,-104.5625,242.2
33.6042,-104.5208,246.5
33.6042,-104.4792,249.2
33.6042,-104.4375,248.3
33.6042,-104.3958,245.1
33.6042,-104.3542,247.8
33.6042,-104.3125,253.5
33.6042,-104.2708,261.1
33.6042,-104.2292,269.4
33.6042,-104.1875,269.0
33.6042,-104.1458,270.9
33.6042,-104.1042,273.2
33.6042,-104.0625,272.9
33.6042,-104.0208,270.2
33.6042,-103.9792,270.6
33.6042,-103.9375,276.5
33.6042,-103.8958,278.9
33.6042,-103.8542,283.5
33.6042,-103.8125,286.4
33.6042,-103.7708,289.3
33.6042,-103.7292,295.0
33.6042,-103.6875,296.1
33.6042,-103.6458,301.6
33.5625,-105.6458,335.7
33.5625,-105.6042,318.0
33.5625,-105.5625,313.5
33.5625,-105.5208,306.5
