id,desc,source,lat,lon,type_cd,n_samples,n_tds,n_cond,n_ion_samples,n_iso_samples,tds_min,tds_max,tds_mean,date_oldest,date_newest
CAVE_USGS_17E,Blue Spring Creek upstream of all diversions,STORET,32.18,-104.28,ST,98,0,49,48,0,,,,1953-09-21,1958-02-25
CAVE_USGS_17F,Castle Spring at diversion dam,STORET,32.19,-104.25,SP,40,0,20,20,0,,,,1953-09-21,1955-06-29
CAVE_USGS_W33,Well 25.25.16.141,STORET,32.13,-104.39,GW,1,0,1,1,0,,,,1953-11-06,1953-11-06
CAVE_USGS_W32,Well 25.25.12.342,STORET,32.14,-104.35,GW,1,0,1,1,0,,,,1953-11-20,1953-11-20
CAVE_USGS_17H,Black river at Harkey Crossing,STORET,32.23,-104.19,ST,25,0,24,24,0,,,,1954-01-12,1957-03-12
CAVE_USGS_W45,Well 23.26.19.233,STORET,32.28,-104.33,GW,1,0,1,1,0,,,,1954-01-14,1954-01-14
CAVE_USGS_W20,Well 24.26.8.344,STORET,32.22,-104.31,GW,1,0,1,1,0,,,,1954-02-12,1954-02-12
CAVE_USGS_W47,Well 23.26.35.114,STORET,32.26,-104.25,GW,1,0,1,1,0,,,,1954-02-12,1954-02-12
CAVE_USGS_W18,Well 23.25.10.331,STORET,32.31,-104.39,GW,1,1,1,1,0,319.0,319.0,319.0,1954-04-11,1954-04-11
CAVE_USGS_W13,Well 23.23.14.234,STORET,32.3,-104.57,GW,1,0,1,1,0,,,,1954-05-27,1954-05-27
CAVE_USGS_W09,well 23.22.23.130,STORET,32.29,-104.67,GW,1,0,1,1,0,,,,1954-06-01,1954-06-01
CAVE_USGS_W12,Well 23.23.9.344,STORET,32.31,-104.6,GW,1,0,1,1,0,,,,1954-06-01,1954-06-01
CAVE_USGS_W16,Well 23.24.14.442,STORET,32.29,-104.46,GW,1,0,1,1,0,,,,1954-06-03,1954-06-03
CAVE_USGS_W15,Well 23.23.28.440,STORET,32.27,-104.59,GW,1,0,1,1,0,,,,1954-06-20,1954-06-20
CAVE_USGS_17G,Black River northeast of Black River Village,STORET,32.2,-104.24,ST,2,0,1,1,0,,,,1954-07-26,1954-07-26
CAVE_USGS_17I,Black River downstream from Lookout Crosssing,STORET,32.22,-104.11,ST,3,0,2,2,0,,,,1954-07-26,1954-07-27
CAVE_USGS_17J,Black River near confluence with Pecos River,STORET,32.24,-104.04,ST,5,0,3,3,0,,,,1954-07-26,1956-07-23
CAVE_USGS_W22,Well 24.26.32.123,STORET,32.17,-104.31,GW,1,0,1,1,0,,,,1954-08-03,1954-08-03
CAVE_USGS_W21,Well 24.26.10.322,STORET,32.23,-104.28,GW,1,1,1,1,0,1390.0,1390.0,1390.0,1955-01-17,1955-01-17
CAVE_USGS_W43,Well 23.25.24.232,STORET,32.29,-104.35,GW,1,0,1,1,0,,,,1955-07-26,1955-07-26
CAVE_USGS_W17,Well 23.25.8.222,STORET,32.32,-104.42,GW,1,0,1,1,0,,,,1957-05-07,1957-05-07
CAVE_NPS_RS,Rattlesnake Springs,STORET,32.1,-104.47,SP,9,5,4,5,0,458.0,603.0,516.0,1968-01-30,1996-02-07
CAVE_HUFF_W29,Well 23.25.02.44322,STORET,32.32,-104.36,GW,2,1,1,1,0,442.0,442.0,442.0,1977-06-16,1977-06-16
CAVE_JF_DS,Devil's Spring,STORET,32.17,-104.44,SB,15,3,6,3,0,571.0,630.0,592.7,1984-10-08,1995-11-12
CAVE_CSU_RSS,Rattlesnake Springs,STORET,32.1,-104.47,SP,4,2,2,2,0,334.0,338.0,336.0,1988-08-08,1989-03-12
CAVE_CB_LOTC,Lake of the Clouds,STORET,32.17,-104.43,SB,4,0,0,2,0,,,,1989-07-04,1994-06-26
CAVE_CB_NMP1,New Mexico Room Pool 1 (Chenille Pool),STORET,32.17,-104.44,SB,6,0,0,3,0,,,,1990-07-26,1994-06-26
CAVE_CB_NMP2,New Mexico Room Pool 2 (Aragonite Pool),STORET,32.17,-104.44,SB,4,0,0,2,0,,,,1990-07-26,1994-06-26
CAVE_NYU_SCP,Sugarlands Chenille Pool,STORET,32.19,-104.49,SB,2,0,0,1,0,,,,1990-07-24,1990-07-24
CAVE_NYU_SEHP,Sugarlands End of Helictite Pool,STORET,32.19,-104.5,SB,2,0,0,1,0,,,,1990-07-24,1990-07-24
CAVE_CB_NMP3,New Mexico Room Pool 3 (between 1 and 2),STORET,32.17,-104.44,SB,4,0,0,2,0,,,,1992-09-18,1994-06-26
CAVE_CB_NMP4,New Mexico Room Pool 4,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1992-09-18,1992-09-18
CAVE_NMED_RASP,Rattlesnake Spring well 25.24.23.343A,STORET,32.1,-104.47,GW,11,0,1,2,0,,,,1993-11-17,1998-01-26
CAVE_CB_NMP5,New Mexico Room Pool 5,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1994-06-26,1994-06-26
CAVE_CB_NMP6,New Mexico Room Pool 6,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1994-06-26,1994-06-26
CAVE_CB_NMP7,New Mexico Room Pool 7 (West of Pool 6),STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1994-06-26,1994-06-26
CAVE_CB_NMP5D,New Mexico Room drip from stalactite above Pool 5,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1994-06-28,1994-06-28
CAVE_CB_NMP5D2M,New Mexico Room drip below stalactite above Pool 5,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1994-06-28,1994-06-28
CAVE_JF_IP,Iron Pool,STORET,32.17,-104.43,SB,18,4,7,4,0,3637.0,5971.0,4615.0,1994-03-12,1995-11-12
CAVE_JF_GL,Green Lake,STORET,32.17,-104.44,SB,15,3,6,3,0,385.0,447.0,417.3,1994-08-06,1995-11-12
CAVE_JF_GRP,Guadalupe Room Pool,STORET,32.17,-104.44,SB,2,1,1,1,0,439.0,439.0,439.0,1994-08-06,1994-08-06
CAVE_JF_HP,Horsehead Pool,STORET,32.17,-104.44,SB,12,3,4,3,0,327.0,406.0,370.7,1994-08-06,1995-04-08
CAVE_JF_LB,Longfellow's Bathtub,STORET,32.17,-104.44,SB,16,3,6,3,0,2277.0,2671.0,2465.0,1994-08-07,1995-11-12
CAVE_JF_LC,Lake of the Clouds,STORET,32.17,-104.43,SB,13,3,5,3,0,299.0,327.0,310.3,1994-08-07,1995-11-12
CAVE_JF_LE,Ledge Pool,STORET,32.17,-104.44,SB,3,1,1,1,0,456.0,456.0,456.0,1994-08-07,1994-08-07
CAVE_JF_RP,Rockery Pool,STORET,32.17,-104.44,SB,16,3,6,3,0,332.0,411.0,378.3,1994-08-07,1998-11-12
CAVE_JF_ML,Mirror Lake,STORET,32.17,-104.44,SB,13,2,5,2,0,241.0,298.0,269.5,1994-10-08,1995-11-12
CAVE_NYU_SHP,Sugarlands Helictite Pool,STORET,32.19,-104.49,SB,2,0,0,1,0,,,,1994-06-28,1994-06-28
CAVE_NYU_SHYP,Sugarlands Highest Yellow Pool,STORET,32.19,-104.49,SB,2,0,0,1,0,,,,1994-06-28,1994-06-28
CAVE_NYU_HPLL,Helictite Pool Below Lake Lebarge,STORET,32.18,-104.49,SB,2,0,0,1,0,,,,1994-06-30,1994-06-30
CAVE_NYU_LC,Lake Chandelar,STORET,32.18,-104.49,SB,2,0,0,1,0,,,,1994-06-30,1994-06-30
CAVE_NYU_LW,Last Water,STORET,32.18,-104.5,SB,2,0,0,1,0,,,,1994-06-30,1994-06-30
CAVE_NYU_PBLC,Pool Below Lake Chandelar,STORET,32.18,-104.49,SB,2,0,0,1,0,,,,1994-06-30,1994-06-30
CAVE_NYU_TPLL,Deep Turquoise Pool Above Lake Lebarge,STORET,32.18,-104.49,SB,2,0,0,1,0,,,,1994-06-30,1994-06-30
CAVE_NYU_UPLL,Upper Part of Lake Lebarge,STORET,32.18,-104.49,SB,2,0,0,1,0,,,,1994-06-30,1994-06-30
CAVE_NYU_YBR,Yellow Brick Road,STORET,32.18,-104.5,SB,2,0,0,1,0,,,,1994-06-30,1994-06-30
CAVE_CSM_CH1,Drip going into a Pool in Chocolate High,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_CH2,Drip in Chocolate High,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_CH3,Pool #1 in Chocolate High,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_CH4,Pool #2 in Chocolate High,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_LHT1,Iron Pool,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_LHT10,Pool at the end of the right hand fork,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_LHT11,Pool 130 feet  from hydromagnesite pool,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_LHT12,Pool beyond station LHT11,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_LHT13,Pool behind station LHT12,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_LHT14,Pool 6 inches west of station LHT12,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_LHT15,Pool above Iron Pool,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_LHT2,Middle Pool,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_LHT3,Hydromagnesite Pool,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_LHT4,Drapery Pool,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_LHT5,Shelfstone Trail pool,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_LHT6,Small pool parrallel to the draperies,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_LHT7,Pool left of Quintessential right climb,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_LHT8,Styrofoam bridge Pool,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_LHT9,Rusty pipe pool,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_MC1,Drip in MAIN CORRIDOR near THE TRAIL,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_MC2,Graffiti Pool,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_MC3,Shelf fungus pool,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-26,1995-07-26
CAVE_CSM_NM1,Texas Pool,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-27,1995-07-27
CAVE_CSM_NM2,Pool 0.5 feet lower than Texas Pool,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-27,1995-07-27
CAVE_CSM_NM3,Horsehead Pool,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-27,1995-07-27
CAVE_CSM_NM4,Pool in the lower westen maze,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-27,1995-07-27
CAVE_CSM_NM5,Pool at Base of the Lower Western Maze,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-27,1995-07-27
CAVE_CSM_NM6,First pool above the Leap of Faith,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-27,1995-07-27
CAVE_CSM_NM7,Pool above Pool on Ranger Room Trail,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-27,1995-07-27
CAVE_CSM_NM8,Pool on the trail to the Ranger Room,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-27,1995-07-27
CAVE_CSM_NS1,Lowest drip on the flowstone,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-28,1995-07-28
CAVE_CSM_NS10,Pool recharged by new section drip,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-28,1995-07-28
CAVE_CSM_NS11,Drip recharging new section pool,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-28,1995-07-28
CAVE_CSM_NS12,DRIP ON TRAIL TO THE TUNNEL TO THE HALL,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-28,1995-07-28
CAVE_CSM_NS2,Drip midway on a stalagmite,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-28,1995-07-28
CAVE_CSM_NS3,Highest drip in new section,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-28,1995-07-28
CAVE_CSM_NS4,Pool in flowstone room,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-28,1995-07-28
CAVE_CSM_NS5,Pool #1 in new section,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-28,1995-07-28
CAVE_CSM_NS6,Pool #2 in new section,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-28,1995-07-28
CAVE_CSM_NS7,Pool in the upper room,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-28,1995-07-28
CAVE_CSM_NS8,Pool in wall above upper room pool,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-28,1995-07-28
CAVE_CSM_NS9,Pool #3 in new section,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-28,1995-07-28
CAVE_CSM_BR1,Easternmost drip on edge of big room,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-29,1995-07-29
CAVE_CSM_BR2,Drip inTHE MIDDLE of THE TRAIL,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-29,1995-07-29
CAVE_CSM_BR3,DRIP BELOW THE RAILING,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-29,1995-07-29
CAVE_CSM_BR4,DRIP BESIDE THE LUNCHROOM TRAIL,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-29,1995-07-29
CAVE_CSM_FP1,Fossil Passage Pool,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-29,1995-07-29
CAVE_CSM_LC1,Lower Cave Pool near ladder,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-29,1995-07-29
CAVE_CSM_MBR1,SMALL POOL near BALCONY IN MABEL'S ROOM,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-29,1995-07-29
CAVE_CSM_MBR2,Large Pool near balcony in Mabel's Room,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-29,1995-07-29
CAVE_CSM_MR1,Pool on western side of Mystery Room,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-29,1995-07-29
CAVE_CSM_MR2,Drip recharging Mystery Room Pool,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-29,1995-07-29
CAVE_CSM_MR3,Pool at apex of mystery room,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-29,1995-07-29
CAVE_CSM_MR4,Pool 4 feet  below the apex pool (MR3),STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-29,1995-07-29
CAVE_CSM_MR5,Mystery Pool,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-29,1995-07-29
CAVE_CSM_MR6,Pool below the mystery pool,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-29,1995-07-29
CAVE_CSM_MR7,Pool near entrance to the mystery room,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-07-29,1995-07-29
CAVE_CSM_BLR1,Pool with bat bones,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-30,1995-07-30
CAVE_CSM_BLR2,SMALL POOL above POOL WITH Bat BONES,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-30,1995-07-30
CAVE_CSM_TT1,Pool below the left hand tunnel,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-30,1995-07-30
CAVE_CSM_TT2,Drip east of Troll Town Pool,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-07-30,1995-07-30
CAVE_CSM_MC4,Constant stream from natural entrance,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-08-01,1995-08-01
CAVE_CSM_TP1,Pool #1 in Talcum Passage,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-08-02,1995-08-02
CAVE_CSM_TP2,Pool #2 in Talcum Passage,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-08-02,1995-08-02
CAVE_CSM_NS13,Pool #4 in new section,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-08-06,1995-08-06
CAVE_CSM_NS14,Pool #2 in new section,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-08-06,1995-08-06
CAVE_CSM_NS15,Drip in NEW SECTION,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-08-06,1995-08-06
CAVE_CSM_CVEN,Carlsbad Cavern natural entrance,STORET,32.17,-104.44,LA,2,0,0,1,0,,,,1995-08-13,1995-08-13
CAVE_CSM_PKLT,Carlsbad Cavern Visitor Center parking lot,STORET,32.17,-104.44,LA,2,0,0,1,0,,,,1995-08-13,1995-08-13
CAVE_CSM_BR5,DRIP near THE TRAP DOOR TO LOWER CAVE,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-08-16,1995-08-16
CAVE_CSM_BR6,DRIP near THE ROCK of AGES,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-08-16,1995-08-16
CAVE_CSM_BR7,DRIP near THE TWIN DOMES,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1995-08-16,1995-08-16
CAVE_CSM_QR1,Pool #1 IN Quintessential right,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-08-26,1995-08-26
CAVE_CSM_QR2,Pool #2 in Quintessential right,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-08-26,1995-08-26
CAVE_CSM_QR3,Pool #3 in Quintessential right,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-08-26,1995-08-26
CAVE_CSM_QR4,Pool #4 in Quintessential right,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1995-08-26,1995-08-26
CAVE_JF_BP,Balcony Pool,STORET,32.17,-104.43,SB,10,1,4,1,0,348.0,348.0,348.0,1995-01-22,1995-11-12
CAVE_JF_GP,Guano Pool,STORET,32.17,-104.44,SB,3,1,1,1,0,274.0,274.0,274.0,1995-01-22,1995-01-22
CAVE_JF_BSP,Big Shelf Pool,STORET,32.17,-104.44,SB,4,0,3,0,0,,,,1995-04-08,1995-11-12
CAVE_JF_SD,Sword of Damocles,STORET,32.17,-104.44,SB,4,0,3,0,0,,,,1995-04-08,1995-11-12
CAVE_CSM_MC5,DRIP 10 feet  FROM MAIN CORRIDOR TRAIL,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1996-01-12,1996-01-12
CAVE_CSM_MC6,DRIP ON THE MAIN CORRIDOR SERVICE TRAIL,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1996-01-12,1996-01-12
CAVE_CSM_BC1,Pool at the base of the Bell Cord room,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1996-01-17,1996-01-17
CAVE_CSM_BC2,Pool east of the Bell Cord Lake,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1996-01-17,1996-01-17
CAVE_CSM_BC3,Pool on a balcony,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1996-01-17,1996-01-17
CAVE_CSM_LOC1,Main pool at Lake of the Clouds,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1996-01-17,1996-01-17
CAVE_CSM_LOC2,Pool 40 feet  north of Lake of the Clouds,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1996-01-17,1996-01-17
CAVE_CSM_LOC3,Mid-level pool at Lake of the Clouds,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1996-01-17,1996-01-17
CAVE_CSM_QR5,DRIP DOWN QUINTESSENTIAL RIGHT CLIMB,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1996-01-17,1996-01-17
CAVE_CSM_QR6,DRIP DOWN QUINTESSENTIAL RIGHT CLIMB,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1996-01-17,1996-01-17
CAVE_CSM_LHT16,Pool #2 in left hand tunnel passageway,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1996-01-18,1996-01-18
CAVE_CSM_LC2,Rookery Pool in the lower cave,STORET,32.17,-104.44,SB,2,0,0,1,0,,,,1996-01-19,1996-01-19
CAVE_CSM_LHT1A,Iron Pool at 28 inches deep,STORET,32.17,-104.43,SB,2,0,0,1,0,,,,1996-01-19,1996-01-19
CAVE_NMED_1,Rattlesnake Springs,STORET,32.1,-104.47,SP,1,1,1,1,0,340.0,340.0,340.0,1996-02-15,1996-02-15
GUMO_LIND_CS,Spring on North McKittrick Creek in New Mexico,STORET,32.0,-104.81,SP,7,0,1,1,0,,,,1959-05-15,1972-11-15
GUMO_LIND_CSP,"Spring Pool, North McKittrick Creek, N. Mex",STORET,32.0,-104.81,SP,5,0,1,1,0,,,,1959-05-15,1971-04-15
PECO_GZJ_G2A,Glorieta Creek Above Highway 50 Bridge Crossing,STORET,35.57,-105.75,ST,6,1,3,1,0,510.0,510.0,510.0,1996-05-20,1996-11-05
PECO_GZJ_G2B,Glorieta Creek at 2.0 Mile Marker,STORET,35.56,-105.73,ST,7,1,3,1,0,538.0,538.0,538.0,1996-05-20,1996-11-05
CAVE_HJT_JT_BP,Briny Pool in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,1,1,0,46483.1,46483.1,46483.1,1995-02-04,1995-02-04
CAVE_HJT_JT_LC,Lake Chandalar in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,1,1,0,299.3,299.3,299.3,1995-02-04,1995-02-04
CAVE_HJT_JT_LM,Lake Margaret in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,1,1,0,338.9,338.9,338.9,1995-02-04,1995-02-04
CAVE_HJT_JT_BV,Blue Velvet in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,1,1,0,336.2,336.2,336.2,1995-02-05,1995-02-05
CAVE_HJT_JT_VS,Vesuvius in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,1,1,0,379.9,379.9,379.9,1995-02-05,1995-02-05
CAVE_HJT_JT_BG,Blue Giants in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,1,1,0,395.8,395.8,395.8,1995-02-06,1995-02-06
CAVE_HJT_JT_LTH,Lower Tag Hall in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,1,1,0,272.3,272.3,272.3,1995-02-06,1995-02-06
CAVE_HJT_JT_STD,Stud Lake in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,1,1,0,411.4,411.4,411.4,1995-02-06,1995-02-06
CAVE_HJT_WW_MPD,Mother of Pearl Dome in Lechuguilla Cave,STORET,32.18,-104.5,SB,4,2,0,2,0,326.7,379.8,353.2,1989-10-09,1990-02-19
CAVE_HJT_WW_BVL,Blue Velvet Lake in Lechuguilla Cave,STORET,32.18,-104.5,SB,4,2,0,2,0,351.5,351.6,351.6,1989-10-09,1990-02-20
CAVE_HJT_WW_WR,White Roses in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,0,1,0,122.5,122.5,122.5,1990-02-20,1990-02-20
CAVE_HJT_WW_BW,Boundary Waters in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,0,1,0,179.8,179.8,179.8,1990-02-22,1990-02-22
CAVE_HJT_WW_LPR,Lost Pecos River in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,0,1,0,189.5,189.5,189.5,1990-02-22,1990-02-22
CAVE_HJT_WW_BP,Bitter Pool (Briny Pool) in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,0,1,0,43100.0,43100.0,43100.0,1990-02-25,1990-02-25
CAVE_HJT_JT_FS,F-Survey in Lechuguilla Cave,STORET,32.18,-104.5,SB,4,2,2,2,0,310.8,320.6,315.7,1993-03-07,1994-04-19
CAVE_HJT_JT_HH,High Hopes in Lechuguilla Cave,STORET,32.18,-104.5,SB,3,1,1,1,0,322.8,322.8,322.8,1993-03-08,1993-03-08
CAVE_HJT_JT_UTP,Upper Tower Place Pool in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,1,1,0,359.6,359.6,359.6,1993-03-08,1993-03-08
CAVE_HJT_JT_LBD,Liberty Bell Drip in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,1,1,0,329.2,329.2,329.2,1993-03-09,1993-03-09
CAVE_HJT_JT_LBP,Liberty Bell Pool in Lechuguilla Cave,STORET,32.18,-104.5,SB,4,2,2,2,0,284.3,299.2,291.8,1993-03-09,1994-04-19
CAVE_HJT_JT_GT,Ghost Town in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,1,1,0,339.4,339.4,339.4,1993-03-11,1993-03-11
CAVE_HJT_JT_LPR,Lost Pecos River in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,1,1,0,507.3,507.3,507.3,1994-04-17,1994-04-17
CAVE_HJT_JT_QL,Quasimodo's Lair in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,1,1,0,506.1,506.1,506.1,1994-04-17,1994-04-17
CAVE_HJT_JT_N,Nirvana in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,1,1,0,386.3,386.3,386.3,1994-04-19,1994-04-19
CAVE_HJT_JT_WCW,Whites City Well,STORET,32.17,-104.37,GW,2,1,1,1,0,517.8,517.8,517.8,1994-04-20,1994-04-20
CAVE_HJT_JT_OA,Oasis in Lechuguilla Cave,STORET,32.18,-104.5,SB,4,2,2,2,0,444.1,448.9,446.5,1992-06-05,1999-11-12
CAVE_HJT_JT_SL,Sugarlands in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,1,1,0,286.5,286.5,286.5,1992-06-06,1992-06-06
CAVE_HJT_DN_HB,Hudson Bay in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,0,1,0,144.7,144.7,144.7,1991-07-22,1991-07-22
CAVE_HJT_DN_HBN,"Hudson Bay, along northwest wall in Lechuguilla Cave",STORET,32.18,-104.5,SB,2,1,0,1,0,350.4,350.4,350.4,1991-07-22,1991-07-22
CAVE_HJT_DN_PD,"Pink Dot Pool, Near Deep Sea Camp in Lechuguilla Cave",STORET,32.18,-104.5,SB,2,1,0,1,0,243.9,243.9,243.9,1991-07-22,1991-07-22
CAVE_HJT_WW_TP,Tower Place in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,0,1,0,408.0,408.0,408.0,1989-10-09,1989-10-09
CAVE_HJT_JT_GRP,Golden Road Pit in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,1,1,0,359.1,359.1,359.1,1999-11-11,1999-11-11
CAVE_HJT_JT_RS,Red Seas in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,1,1,0,320.7,320.7,320.7,1999-11-11,1999-11-11
CAVE_HJT_JT_LLO,Lake Louise in Lechuguilla Cave,STORET,32.18,-104.5,SB,2,1,1,1,0,328.6,328.6,328.6,1999-11-12,1999-11-12
